,DATE,P,RH,T,WD,WS,WSMAX
2016-03-31 09:20:00,2016-03-31 09:20:00,976.9,87.2,15.2,189.9,1.7,2.6
2016-03-31 09:21:00,2016-03-31 09:21:00,976.9,87.2,15.2,195.4,2.5,3.7
2016-03-31 09:22:00,2016-03-31 09:22:00,976.9,87.1,15.2,193.9,2.4,3.5
2016-03-31 09:23:00,2016-03-31 09:23:00,976.8,87.0,15.2,191.7,2.2,3.2
2016-03-31 09:24:00,2016-03-31 09:24:00,976.8,86.9,15.3,195.1,2.9,4.0
2016-03-31 09:25:00,2016-03-31 09:25:00,976.8,86.7,15.3,192.4,2.7,3.5
2016-03-31 09:26:00,2016-03-31 09:26:00,976.7,86.9,15.3,176.7,3.6,5.7
2016-03-31 09:27:00,2016-03-31 09:27:00,976.6,86.8,15.3,172.4,3.6,4.7
2016-03-31 09:28:00,2016-03-31 09:28:00,976.5,86.9,15.3,180.2,2.5,4.0
2016-03-31 09:29:00,2016-03-31 09:29:00,976.4,87.1,15.3,167.2,3.4,5.1
2016-03-31 09:30:00,2016-03-31 09:30:00,976.4,87.2,15.3,184.1,2.5,3.9
2016-03-31 09:31:00,2016-03-31 09:31:00,976.4,87.4,15.3,184.7,3.1,5.9
2016-03-31 09:32:00,2016-03-31 09:32:00,976.4,87.4,15.2,181.4,4.3,5.9
2016-03-31 09:33:00,2016-03-31 09:33:00,976.4,87.2,15.3,184.8,4.5,7.0
2016-03-31 09:34:00,2016-03-31 09:34:00,976.5,87.0,15.3,183.8,3.9,5.0
2016-03-31 09:35:00,2016-03-31 09:35:00,976.5,87.3,15.3,180.5,3.9,5.5
2016-03-31 09:36:00,2016-03-31 09:36:00,976.4,87.2,15.3,176.4,4.5,6.5
2016-03-31 09:37:00,2016-03-31 09:37:00,976.3,87.3,15.3,168.5,3.0,4.8
2016-03-31 09:38:00,2016-03-31 09:38:00,976.3,87.6,15.3,175.4,4.1,6.0
2016-03-31 09:39:00,2016-03-31 09:39:00,976.3,87.7,15.2,182.4,3.2,4.9
2016-03-31 09:40:00,2016-03-31 09:40:00,976.3,88.0,15.2,168.1,1.9,4.1
2016-03-31 09:41:00,2016-03-31 09:41:00,976.2,88.1,15.2,166.2,3.7,5.4
2016-03-31 09:42:00,2016-03-31 09:42:00,976.2,88.1,15.2,169.1,3.8,5.7
2016-03-31 09:43:00,2016-03-31 09:43:00,976.2,88.2,15.2,172.1,4.3,6.5
2016-03-31 09:44:00,2016-03-31 09:44:00,976.2,88.2,15.2,175.9,5.0,6.2
2016-03-31 09:45:00,2016-03-31 09:45:00,976.3,88.2,15.2,171.6,3.9,6.2
2016-03-31 09:46:00,2016-03-31 09:46:00,976.4,88.4,15.2,159.4,3.4,5.1
2016-03-31 09:47:00,2016-03-31 09:47:00,976.4,88.4,15.2,176.5,4.3,6.0
2016-03-31 09:48:00,2016-03-31 09:48:00,976.3,88.3,15.2,175.2,4.0,5.6
2016-03-31 09:49:00,2016-03-31 09:49:00,976.3,88.3,15.2,172.4,4.2,5.5
2016-03-31 09:50:00,2016-03-31 09:50:00,976.3,88.2,15.2,183.0,4.2,6.3
2016-03-31 09:51:00,2016-03-31 09:51:00,976.3,88.1,15.2,178.4,3.6,6.0
2016-03-31 09:52:00,2016-03-31 09:52:00,976.3,88.2,15.2,170.7,2.7,4.4
2016-03-31 09:53:00,2016-03-31 09:53:00,976.3,88.4,15.2,191.1,2.4,3.6
2016-03-31 09:54:00,2016-03-31 09:54:00,976.3,88.7,15.1,176.2,2.3,4.7
2016-03-31 09:55:00,2016-03-31 09:55:00,976.3,88.8,15.1,186.3,3.6,5.2
2016-03-31 09:56:00,2016-03-31 09:56:00,976.2,89.0,15.1,170.5,3.1,6.0
2016-03-31 09:57:00,2016-03-31 09:57:00,976.1,89.1,15.1,167.7,3.1,5.1
2016-03-31 09:58:00,2016-03-31 09:58:00,976.1,89.1,15.1,168.6,3.6,6.0
2016-03-31 09:59:00,2016-03-31 09:59:00,976.2,89.1,15.1,176.1,3.3,5.4
2016-03-31 10:00:00,2016-03-31 10:00:00,976.2,89.2,15.1,181.0,2.6,5.4
2016-03-31 10:01:00,2016-03-31 10:01:00,976.1,89.0,15.1,183.9,4.8,6.9
2016-03-31 10:02:00,2016-03-31 10:02:00,976.2,88.9,15.1,169.7,3.5,6.8
2016-03-31 10:03:00,2016-03-31 10:03:00,976.3,89.0,15.1,184.9,4.1,6.4
2016-03-31 10:04:00,2016-03-31 10:04:00,976.3,88.9,15.1,180.6,4.4,6.5
2016-03-31 10:05:00,2016-03-31 10:05:00,976.3,88.8,15.2,172.2,3.8,5.6
2016-03-31 10:06:00,2016-03-31 10:06:00,976.3,88.7,15.2,167.8,4.6,7.7
2016-03-31 10:07:00,2016-03-31 10:07:00,976.4,88.7,15.2,183.4,3.7,5.1
2016-03-31 10:08:00,2016-03-31 10:08:00,976.4,88.6,15.2,170.4,4.1,6.2
2016-03-31 10:09:00,2016-03-31 10:09:00,976.5,88.6,15.2,184.3,4.0,5.5
2016-03-31 10:10:00,2016-03-31 10:10:00,976.5,88.7,15.2,181.7,3.9,6.1
2016-03-31 10:11:00,2016-03-31 10:11:00,976.6,88.7,15.2,177.1,4.1,5.9
2016-03-31 10:12:00,2016-03-31 10:12:00,976.6,88.8,15.2,189.5,2.2,3.2
2016-03-31 10:13:00,2016-03-31 10:13:00,976.6,89.0,15.2,174.2,2.3,3.7
2016-03-31 10:14:00,2016-03-31 10:14:00,976.5,89.1,15.2,178.2,4.0,7.0
2016-03-31 10:15:00,2016-03-31 10:15:00,976.4,89.2,15.1,171.7,4.0,7.4
2016-03-31 10:16:00,2016-03-31 10:16:00,976.4,89.1,15.1,170.5,4.2,5.4
2016-03-31 10:17:00,2016-03-31 10:17:00,976.4,89.1,15.2,165.1,4.3,6.7
2016-03-31 10:18:00,2016-03-31 10:18:00,976.4,89.0,15.2,169.5,4.6,6.3
2016-03-31 10:19:00,2016-03-31 10:19:00,976.5,89.0,15.2,177.7,3.1,5.1
2016-03-31 10:20:00,2016-03-31 10:20:00,976.5,89.1,15.2,174.1,4.1,5.9
2016-03-31 10:21:00,2016-03-31 10:21:00,976.5,89.2,15.1,174.2,3.5,6.1
2016-03-31 10:22:00,2016-03-31 10:22:00,976.5,89.3,15.1,173.7,4.4,7.4
2016-03-31 10:23:00,2016-03-31 10:23:00,976.5,89.2,15.1,167.6,4.1,7.9
2016-03-31 10:24:00,2016-03-31 10:24:00,976.4,89.2,15.1,170.7,3.5,5.1
2016-03-31 10:25:00,2016-03-31 10:25:00,976.4,89.3,15.1,162.0,3.8,4.8
2016-03-31 10:26:00,2016-03-31 10:26:00,976.4,89.4,15.1,166.9,3.5,5.4
2016-03-31 10:27:00,2016-03-31 10:27:00,976.4,89.5,15.1,167.9,3.8,5.5
2016-03-31 10:28:00,2016-03-31 10:28:00,976.4,89.7,15.1,161.4,3.1,4.2
2016-03-31 10:29:00,2016-03-31 10:29:00,976.4,89.7,15.1,171.2,3.9,6.9
2016-03-31 10:30:00,2016-03-31 10:30:00,976.4,89.8,15.1,172.2,4.9,6.7
2016-03-31 10:31:00,2016-03-31 10:31:00,976.4,89.8,15.1,162.2,3.9,5.5
2016-03-31 10:32:00,2016-03-31 10:32:00,976.4,89.9,15.0,158.1,4.6,6.1
2016-03-31 10:33:00,2016-03-31 10:33:00,976.4,89.9,15.0,175.1,3.9,6.1
2016-03-31 10:34:00,2016-03-31 10:34:00,976.4,90.0,15.0,177.8,4.0,5.9
2016-03-31 10:35:00,2016-03-31 10:35:00,976.3,90.0,15.0,167.4,3.0,5.2
2016-03-31 10:36:00,2016-03-31 10:36:00,976.2,90.1,15.0,163.0,3.0,4.6
2016-03-31 10:37:00,2016-03-31 10:37:00,976.1,90.3,15.0,165.7,3.2,4.9
2016-03-31 10:38:00,2016-03-31 10:38:00,976.0,90.4,15.0,173.0,2.5,3.6
2016-03-31 10:39:00,2016-03-31 10:39:00,975.9,90.5,15.0,163.9,4.0,6.8
2016-03-31 10:40:00,2016-03-31 10:40:00,975.8,90.6,14.9,159.6,3.5,4.7
2016-03-31 10:41:00,2016-03-31 10:41:00,975.8,90.6,14.9,162.9,3.2,5.0
2016-03-31 10:42:00,2016-03-31 10:42:00,975.7,90.6,14.9,164.6,3.4,4.7
2016-03-31 10:43:00,2016-03-31 10:43:00,975.7,90.7,14.9,169.0,3.7,5.8
2016-03-31 10:44:00,2016-03-31 10:44:00,975.6,90.7,14.9,162.2,3.9,6.3
2016-03-31 10:45:00,2016-03-31 10:45:00,975.5,90.6,14.9,151.8,3.1,4.8
2016-03-31 10:46:00,2016-03-31 10:46:00,975.5,90.7,14.9,170.1,3.0,4.8
2016-03-31 10:47:00,2016-03-31 10:47:00,975.4,90.8,14.9,144.7,2.2,3.2
2016-03-31 10:48:00,2016-03-31 10:48:00,975.4,90.8,14.9,167.9,3.9,5.8
2016-03-31 10:49:00,2016-03-31 10:49:00,975.4,90.9,14.9,163.9,4.4,6.5
2016-03-31 10:50:00,2016-03-31 10:50:00,975.4,90.8,14.9,151.3,3.1,4.2
2016-03-31 10:51:00,2016-03-31 10:51:00,975.4,90.9,14.9,156.4,2.2,3.2
2016-03-31 10:52:00,2016-03-31 10:52:00,975.4,90.9,14.9,163.3,3.1,4.6
2016-03-31 10:53:00,2016-03-31 10:53:00,975.3,90.9,14.8,150.7,3.0,5.3
2016-03-31 10:54:00,2016-03-31 10:54:00,975.3,90.9,14.8,166.5,3.9,5.3
2016-03-31 10:55:00,2016-03-31 10:55:00,975.2,90.9,14.8,146.4,2.8,4.3
2016-03-31 10:56:00,2016-03-31 10:56:00,975.2,90.9,14.8,156.1,3.6,5.2
2016-03-31 10:57:00,2016-03-31 10:57:00,975.3,90.9,14.8,158.1,3.6,5.2
2016-03-31 10:58:00,2016-03-31 10:58:00,975.2,90.9,14.8,158.1,4.3,7.1
2016-03-31 10:59:00,2016-03-31 10:59:00,975.2,90.8,14.8,166.8,3.7,5.2
2016-03-31 11:00:00,2016-03-31 11:00:00,975.1,90.8,14.8,164.5,2.1,3.1
2016-03-31 11:01:00,2016-03-31 11:01:00,975.0,90.8,14.8,149.2,2.0,3.5
2016-03-31 11:02:00,2016-03-31 11:02:00,974.9,90.9,14.8,148.4,3.9,5.5
2016-03-31 11:03:00,2016-03-31 11:03:00,975.0,90.9,14.8,161.7,3.6,4.7
2016-03-31 11:04:00,2016-03-31 11:04:00,975.0,91.0,14.8,150.6,3.0,4.5
2016-03-31 11:05:00,2016-03-31 11:05:00,975.0,91.0,14.8,159.9,2.1,2.7
2016-03-31 11:06:00,2016-03-31 11:06:00,975.0,91.1,14.8,156.5,2.4,3.5
2016-03-31 11:07:00,2016-03-31 11:07:00,975.1,91.2,14.7,152.9,2.6,4.2
2016-03-31 11:08:00,2016-03-31 11:08:00,975.1,91.2,14.7,168.1,1.8,2.6
2016-03-31 11:09:00,2016-03-31 11:09:00,975.1,91.2,14.7,165.9,3.4,5.6
2016-03-31 11:10:00,2016-03-31 11:10:00,975.2,91.3,14.7,174.2,3.6,5.5
2016-03-31 11:11:00,2016-03-31 11:11:00,975.2,91.2,14.8,160.7,2.4,3.6
2016-03-31 11:12:00,2016-03-31 11:12:00,975.1,91.2,14.8,155.8,3.3,5.3
2016-03-31 11:13:00,2016-03-31 11:13:00,975.1,91.2,14.8,162.4,3.2,4.5
2016-03-31 11:14:00,2016-03-31 11:14:00,975.1,91.2,14.8,165.8,4.2,5.3
2016-03-31 11:15:00,2016-03-31 11:15:00,975.0,91.0,14.8,161.5,4.6,7.2
2016-03-31 11:16:00,2016-03-31 11:16:00,975.0,90.9,14.8,164.2,3.0,4.5
2016-03-31 11:17:00,2016-03-31 11:17:00,975.0,90.9,14.8,149.3,3.9,6.1
2016-03-31 11:18:00,2016-03-31 11:18:00,975.0,90.8,14.8,172.0,2.9,5.1
2016-03-31 11:19:00,2016-03-31 11:19:00,975.0,90.8,14.8,172.7,3.5,4.6
2016-03-31 11:20:00,2016-03-31 11:20:00,975.0,90.7,14.8,162.6,3.3,5.8
2016-03-31 11:21:00,2016-03-31 11:21:00,975.0,90.7,14.8,166.5,2.7,3.7
2016-03-31 11:22:00,2016-03-31 11:22:00,975.0,90.7,14.9,163.2,3.6,6.6
2016-03-31 11:23:00,2016-03-31 11:23:00,975.0,90.6,14.9,158.3,3.2,4.0
2016-03-31 11:24:00,2016-03-31 11:24:00,975.1,90.5,14.9,167.7,2.6,3.5
2016-03-31 11:25:00,2016-03-31 11:25:00,975.1,90.6,14.9,172.7,2.3,4.0
2016-03-31 11:26:00,2016-03-31 11:26:00,975.1,90.6,14.9,155.7,2.1,3.2
2016-03-31 11:27:00,2016-03-31 11:27:00,975.1,90.6,14.9,149.3,2.4,3.5
2016-03-31 11:28:00,2016-03-31 11:28:00,975.1,90.7,14.9,151.0,1.8,4.4
2016-03-31 11:29:00,2016-03-31 11:29:00,975.0,90.6,14.9,148.1,3.6,6.0
2016-03-31 11:30:00,2016-03-31 11:30:00,975.0,90.5,14.9,160.6,4.6,6.2
2016-03-31 11:31:00,2016-03-31 11:31:00,975.1,90.3,14.9,160.3,2.3,3.6
2016-03-31 11:32:00,2016-03-31 11:32:00,975.1,90.3,15.0,160.9,2.0,3.3
2016-03-31 11:33:00,2016-03-31 11:33:00,975.1,90.3,15.0,166.3,1.1,1.7
2016-03-31 11:34:00,2016-03-31 11:34:00,975.1,90.3,15.0,169.0,2.4,3.6
2016-03-31 11:35:00,2016-03-31 11:35:00,975.1,90.3,15.0,149.6,2.4,3.3
2016-03-31 11:36:00,2016-03-31 11:36:00,975.2,90.4,15.0,139.8,2.4,3.1
2016-03-31 11:37:00,2016-03-31 11:37:00,975.2,90.3,15.0,142.1,3.0,3.9
2016-03-31 11:38:00,2016-03-31 11:38:00,975.2,90.3,15.0,142.1,3.5,4.9
2016-03-31 11:39:00,2016-03-31 11:39:00,975.3,90.2,15.0,165.0,2.3,4.0
2016-03-31 11:40:00,2016-03-31 11:40:00,975.6,90.2,15.0,181.6,3.0,4.3
2016-03-31 11:41:00,2016-03-31 11:41:00,975.7,90.1,15.0,166.4,2.9,4.1
2016-03-31 11:42:00,2016-03-31 11:42:00,975.7,90.0,15.0,166.5,2.0,3.3
2016-03-31 11:43:00,2016-03-31 11:43:00,975.7,89.9,15.0,172.6,3.2,5.5
2016-03-31 11:44:00,2016-03-31 11:44:00,975.5,89.8,15.0,172.1,2.9,4.0
2016-03-31 11:45:00,2016-03-31 11:45:00,975.5,89.7,15.1,182.2,4.5,6.1
2016-03-31 11:46:00,2016-03-31 11:46:00,975.4,89.6,15.1,161.8,2.4,4.6
2016-03-31 11:47:00,2016-03-31 11:47:00,975.3,89.7,15.1,151.7,2.7,6.4
2016-03-31 11:48:00,2016-03-31 11:48:00,975.1,89.8,15.1,153.6,4.2,7.0
2016-03-31 11:49:00,2016-03-31 11:49:00,975.1,89.8,15.1,148.5,3.0,4.1
2016-03-31 11:50:00,2016-03-31 11:50:00,975.2,89.9,15.0,157.6,2.9,5.0
2016-03-31 11:51:00,2016-03-31 11:51:00,975.2,90.0,15.0,160.0,3.5,5.8
2016-03-31 11:52:00,2016-03-31 11:52:00,975.2,90.1,15.0,168.6,2.8,5.6
2016-03-31 11:53:00,2016-03-31 11:53:00,975.2,90.3,15.0,160.6,2.7,4.0
2016-03-31 11:54:00,2016-03-31 11:54:00,975.2,90.4,14.9,165.6,3.4,5.0
2016-03-31 11:55:00,2016-03-31 11:55:00,975.2,90.5,14.9,172.1,3.1,4.1
2016-03-31 11:56:00,2016-03-31 11:56:00,975.1,90.6,14.9,147.6,3.1,5.5
2016-03-31 11:57:00,2016-03-31 11:57:00,975.1,90.7,14.9,149.9,3.2,4.9
2016-03-31 11:58:00,2016-03-31 11:58:00,975.1,90.8,14.9,170.2,3.5,5.1
2016-03-31 11:59:00,2016-03-31 11:59:00,975.0,90.8,14.9,158.3,2.8,4.1
2016-03-31 12:00:00,2016-03-31 12:00:00,975.0,90.8,14.9,169.8,2.9,3.8
2016-03-31 12:01:00,2016-03-31 12:01:00,975.1,90.7,14.9,153.9,3.5,4.6
2016-03-31 12:02:00,2016-03-31 12:02:00,975.1,90.7,14.9,178.3,4.4,7.4
2016-03-31 12:03:00,2016-03-31 12:03:00,974.9,90.5,14.9,145.9,4.5,6.9
2016-03-31 12:04:00,2016-03-31 12:04:00,974.9,90.4,15.0,154.2,3.3,4.4
2016-03-31 12:05:00,2016-03-31 12:05:00,974.9,90.4,15.0,165.4,3.2,5.3
2016-03-31 12:06:00,2016-03-31 12:06:00,975.1,90.5,15.0,176.9,3.2,4.6
2016-03-31 12:07:00,2016-03-31 12:07:00,975.1,90.6,14.9,168.4,1.6,3.4
2016-03-31 12:08:00,2016-03-31 12:08:00,975.2,90.7,14.9,159.0,1.8,3.1
2016-03-31 12:09:00,2016-03-31 12:09:00,975.3,90.8,14.9,179.3,1.7,2.9
2016-03-31 12:10:00,2016-03-31 12:10:00,975.3,90.8,15.0,184.0,2.9,5.1
2016-03-31 12:11:00,2016-03-31 12:11:00,975.4,90.9,15.0,163.0,3.5,5.0
2016-03-31 12:12:00,2016-03-31 12:12:00,975.4,90.8,15.0,189.1,1.4,2.5
2016-03-31 12:13:00,2016-03-31 12:13:00,975.5,90.8,15.0,172.5,2.1,3.3
2016-03-31 12:14:00,2016-03-31 12:14:00,975.6,90.8,15.0,222.9,1.7,2.5
2016-03-31 12:15:00,2016-03-31 12:15:00,975.8,90.8,15.0,227.5,1.5,2.4
2016-03-31 12:16:00,2016-03-31 12:16:00,975.9,90.9,15.0,257.3,1.3,2.6
2016-03-31 12:17:00,2016-03-31 12:17:00,976.0,91.0,15.0,299.9,1.4,2.5
2016-03-31 12:18:00,2016-03-31 12:18:00,976.2,91.0,15.0,263.8,1.5,1.9
2016-03-31 12:19:00,2016-03-31 12:19:00,976.3,91.0,15.0,290.8,1.0,1.4
2016-03-31 12:20:00,2016-03-31 12:20:00,976.3,91.1,15.0,327.3,1.7,2.8
2016-03-31 12:21:00,2016-03-31 12:21:00,976.5,91.2,15.0,327.2,2.0,2.6
2016-03-31 12:22:00,2016-03-31 12:22:00,976.7,91.4,15.0,287.9,1.7,2.9
2016-03-31 12:23:00,2016-03-31 12:23:00,976.9,91.5,15.0,304.4,1.1,2.4
2016-03-31 12:24:00,2016-03-31 12:24:00,977.0,91.6,15.0,321.3,1.7,2.9
2016-03-31 12:25:00,2016-03-31 12:25:00,977.0,91.7,15.0,324.0,1.9,2.2
2016-03-31 12:26:00,2016-03-31 12:26:00,977.0,91.8,15.0,312.7,,
2016-03-31 12:27:00,2016-03-31 12:27:00,976.9,91.9,15.0,297.4,1.7,2.3
2016-03-31 12:28:00,2016-03-31 12:28:00,976.9,92.0,15.0,280.0,1.6,1.9
2016-03-31 12:29:00,2016-03-31 12:29:00,977.0,92.0,15.0,303.4,1.3,1.7
2016-03-31 12:30:00,2016-03-31 12:30:00,977.1,92.0,15.0,305.8,1.6,2.3
2016-03-31 12:31:00,2016-03-31 12:31:00,977.2,92.1,15.0,286.0,,
2016-03-31 12:32:00,2016-03-31 12:32:00,977.2,92.1,15.0,1.5,,
2016-03-31 12:33:00,2016-03-31 12:33:00,977.1,92.1,15.0,58.0,,
2016-03-31 12:34:00,2016-03-31 12:34:00,977.0,92.1,15.0,60.6,,
2016-03-31 12:35:00,2016-03-31 12:35:00,977.1,92.1,15.0,65.3,,
2016-03-31 12:36:00,2016-03-31 12:36:00,977.2,92.1,15.0,183.9,,
2016-03-31 12:37:00,2016-03-31 12:37:00,977.1,92.2,15.0,129.4,,
2016-03-31 12:38:00,2016-03-31 12:38:00,977.0,92.2,15.0,118.7,,
2016-03-31 12:39:00,2016-03-31 12:39:00,976.9,92.2,15.0,104.8,,
2016-03-31 12:40:00,2016-03-31 12:40:00,976.8,92.2,15.0,82.3,,
2016-03-31 12:41:00,2016-03-31 12:41:00,976.7,92.3,15.0,82.2,,
2016-03-31 12:42:00,2016-03-31 12:42:00,976.6,92.3,15.0,67.3,1.2,1.6
2016-03-31 12:43:00,2016-03-31 12:43:00,976.5,92.4,15.0,86.8,1.4,1.7
2016-03-31 12:44:00,2016-03-31 12:44:00,976.6,92.4,15.0,117.9,1.5,1.9
2016-03-31 12:45:00,2016-03-31 12:45:00,976.7,92.4,15.0,108.5,1.4,1.8
2016-03-31 12:46:00,2016-03-31 12:46:00,976.8,92.5,15.0,122.1,1.0,1.2
2016-03-31 12:47:00,2016-03-31 12:47:00,976.8,92.6,15.0,182.7,,
2016-03-31 12:48:00,2016-03-31 12:48:00,976.8,92.6,15.0,167.8,,
2016-03-31 12:49:00,2016-03-31 12:49:00,976.8,92.6,15.0,131.1,,
2016-03-31 12:50:00,2016-03-31 12:50:00,976.8,92.7,15.0,113.9,1.2,1.5
2016-03-31 12:51:00,2016-03-31 12:51:00,976.8,92.7,15.0,129.3,1.3,1.5
2016-03-31 12:52:00,2016-03-31 12:52:00,976.8,92.7,15.0,119.3,1.2,1.5
2016-03-31 12:53:00,2016-03-31 12:53:00,976.8,92.8,15.0,107.3,1.3,1.7
2016-03-31 12:54:00,2016-03-31 12:54:00,976.8,92.8,15.0,113.3,1.7,1.9
2016-03-31 12:55:00,2016-03-31 12:55:00,976.8,92.8,15.0,105.8,1.8,2.1
2016-03-31 12:56:00,2016-03-31 12:56:00,976.7,92.9,15.0,105.8,1.6,1.9
2016-03-31 12:57:00,2016-03-31 12:57:00,976.8,92.9,15.0,111.0,1.2,1.6
2016-03-31 12:58:00,2016-03-31 12:58:00,976.7,92.9,15.0,110.0,1.5,1.7
2016-03-31 12:59:00,2016-03-31 12:59:00,976.7,93.0,15.0,97.4,1.7,2.0
2016-03-31 13:00:00,2016-03-31 13:00:00,976.6,93.0,15.0,77.7,1.5,2.0
2016-03-31 13:01:00,2016-03-31 13:01:00,976.6,93.0,15.0,91.8,1.7,2.4
2016-03-31 13:02:00,2016-03-31 13:02:00,976.5,93.0,15.0,92.2,1.9,2.3
2016-03-31 13:03:00,2016-03-31 13:03:00,976.5,93.1,15.0,95.0,1.8,2.3
2016-03-31 13:04:00,2016-03-31 13:04:00,976.5,93.1,15.0,64.8,2.5,3.2
2016-03-31 13:05:00,2016-03-31 13:05:00,976.5,93.1,15.0,104.8,1.9,2.9
2016-03-31 13:06:00,2016-03-31 13:06:00,976.6,93.2,15.0,72.8,1.6,1.9
2016-03-31 13:07:00,2016-03-31 13:07:00,976.6,93.2,15.0,45.8,1.5,2.1
2016-03-31 13:08:00,2016-03-31 13:08:00,976.6,93.2,15.0,34.5,1.7,2.2
2016-03-31 13:09:00,2016-03-31 13:09:00,976.6,93.2,15.0,15.2,1.5,1.9
2016-03-31 13:10:00,2016-03-31 13:10:00,976.7,93.2,15.0,341.2,1.7,2.1
2016-03-31 13:11:00,2016-03-31 13:11:00,976.8,93.3,15.0,324.1,2.1,2.4
2016-03-31 13:12:00,2016-03-31 13:12:00,976.9,93.3,15.0,314.5,1.5,2.2
2016-03-31 13:13:00,2016-03-31 13:13:00,977.0,93.3,15.0,318.3,1.5,1.9
2016-03-31 13:14:00,2016-03-31 13:14:00,977.1,93.3,15.0,312.0,1.8,2.3
2016-03-31 13:15:00,2016-03-31 13:15:00,977.2,93.3,15.0,311.2,1.5,2.5
2016-03-31 13:16:00,2016-03-31 13:16:00,977.2,93.3,15.0,328.1,1.6,2.0
2016-03-31 13:17:00,2016-03-31 13:17:00,977.3,93.3,15.0,335.0,1.8,2.3
2016-03-31 13:18:00,2016-03-31 13:18:00,977.3,93.3,15.0,336.3,2.1,2.4
2016-03-31 13:19:00,2016-03-31 13:19:00,977.3,93.4,15.0,335.2,2.3,2.8
2016-03-31 13:20:00,2016-03-31 13:20:00,977.3,93.4,15.0,336.8,2.0,2.3
2016-03-31 13:21:00,2016-03-31 13:21:00,977.3,93.4,15.0,341.0,2.2,2.9
2016-03-31 13:22:00,2016-03-31 13:22:00,977.3,93.4,15.0,349.2,2.4,3.2
2016-03-31 13:23:00,2016-03-31 13:23:00,977.3,93.4,15.0,350.2,2.3,2.7
2016-03-31 13:24:00,2016-03-31 13:24:00,977.4,93.5,15.1,347.3,1.9,2.5
2016-03-31 13:25:00,2016-03-31 13:25:00,977.4,93.4,15.0,1.5,1.2,1.6
2016-03-31 13:26:00,2016-03-31 13:26:00,977.4,93.5,15.0,7.1,1.1,1.5
2016-03-31 13:27:00,2016-03-31 13:27:00,977.4,93.5,15.0,5.9,1.4,1.8
2016-03-31 13:28:00,2016-03-31 13:28:00,977.5,93.5,15.0,15.1,1.1,1.5
2016-03-31 13:29:00,2016-03-31 13:29:00,977.5,93.5,15.0,18.6,1.3,1.6
2016-03-31 13:30:00,2016-03-31 13:30:00,977.5,93.4,15.0,16.5,,
2016-03-31 13:31:00,2016-03-31 13:31:00,977.5,93.5,15.0,7.6,1.1,1.6
2016-03-31 13:32:00,2016-03-31 13:32:00,977.5,93.5,15.1,4.3,1.1,1.4
2016-03-31 13:33:00,2016-03-31 13:33:00,977.5,93.4,15.0,359.5,,
2016-03-31 13:34:00,2016-03-31 13:34:00,977.4,93.4,15.0,18.5,,
2016-03-31 13:35:00,2016-03-31 13:35:00,977.3,93.4,15.0,29.9,1.5,1.8
2016-03-31 13:36:00,2016-03-31 13:36:00,977.3,93.4,15.0,38.2,1.2,1.6
2016-03-31 13:37:00,2016-03-31 13:37:00,977.3,93.4,15.0,45.7,1.4,1.8
2016-03-31 13:38:00,2016-03-31 13:38:00,977.3,93.4,15.0,42.6,1.4,1.8
2016-03-31 13:39:00,2016-03-31 13:39:00,977.3,93.4,15.0,38.3,1.7,2.5
2016-03-31 13:40:00,2016-03-31 13:40:00,977.3,93.5,15.0,44.9,1.8,2.3
2016-03-31 13:41:00,2016-03-31 13:41:00,977.3,93.5,15.0,39.2,1.7,2.0
2016-03-31 13:42:00,2016-03-31 13:42:00,977.3,93.5,15.0,35.7,1.4,1.9
2016-03-31 13:43:00,2016-03-31 13:43:00,977.3,93.5,15.0,45.0,1.3,1.7
2016-03-31 13:44:00,2016-03-31 13:44:00,977.3,93.5,15.0,53.6,1.7,2.1
2016-03-31 13:45:00,2016-03-31 13:45:00,977.2,93.5,15.0,60.8,1.8,2.6
2016-03-31 13:46:00,2016-03-31 13:46:00,977.2,93.5,15.0,55.1,2.3,3.0
2016-03-31 13:48:00,2016-03-31 13:48:00,977.2,93.5,15.0,49.0,2.3,3.0
2016-03-31 13:49:00,2016-03-31 13:49:00,977.2,93.5,15.0,50.3,2.3,3.4
2016-03-31 13:50:00,2016-03-31 13:50:00,977.2,93.5,15.0,40.1,2.0,2.4
2016-03-31 13:51:00,2016-03-31 13:51:00,977.2,93.6,15.0,50.0,2.4,2.9
2016-03-31 13:52:00,2016-03-31 13:52:00,977.1,93.6,15.0,44.1,1.9,2.7
2016-03-31 13:53:00,2016-03-31 13:53:00,977.2,93.6,15.0,42.0,2.1,2.7
2016-03-31 13:54:00,2016-03-31 13:54:00,977.2,93.6,15.0,34.1,1.4,2.5
2016-03-31 13:55:00,2016-03-31 13:55:00,977.2,93.6,15.0,45.6,2.1,2.7
2016-03-31 13:56:00,2016-03-31 13:56:00,977.1,93.6,15.0,54.3,2.1,2.7
2016-03-31 13:57:00,2016-03-31 13:57:00,977.1,93.6,15.0,61.4,1.7,2.3
2016-03-31 13:58:00,2016-03-31 13:58:00,977.1,93.6,15.0,51.4,1.6,2.3
2016-03-31 13:59:00,2016-03-31 13:59:00,977.2,93.6,15.0,39.9,1.9,2.6
2016-03-31 14:00:00,2016-03-31 14:00:00,977.2,93.6,15.0,43.0,1.4,1.9
2016-03-31 14:01:00,2016-03-31 14:01:00,977.2,93.6,15.0,75.1,,
