time,station,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_pressure_at_sea_level[unit="hectoPascal"],air_temperature[unit="Celsius"],cloud_area_fraction[unit=""],dew_point_temperature[unit="Celsius"],high_cloud_area_fraction[unit=""],high_cloud_base_altitude[unit="meters"],low_cloud_area_fraction[unit=""],low_cloud_base_altitude[unit="meters"],middle_cloud_area_fraction[unit=""],middle_cloud_base_altitude[unit="meters"],precipitation_amount_24[unit=".01 inches"],precipitation_amount_hourly[unit=".01 inches"],visibility_in_air[unit="US_statute_mile"],weather,wind_from_direction[unit="degrees"],wind_speed[unit="m/s"],xfields
2016-01-15 23:55:00Z,GPZ,47.220,-93.519,NaN,-16.0,1.0,-20.0,NaN,NaN,1.0,2400.0,NaN,NaN,NaN,NaN,10.0,,320,6.687772,
2016-01-16 00:00:00Z,GRB,44.479,-88.129,NaN,-2.8,1.0,-5.0,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,10.0,,350,5.658884,AO2
2016-01-15 23:56:00Z,GRD,34.250,-82.160,1003.1,6.7,0.0,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,240,2.57222,AO2 60016 10078 20056 51045
2016-01-15 23:53:00Z,GRI,40.970,-98.319,NaN,-2.0,0.0,-6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,40,1.543332,
2016-01-15 23:58:00Z,GRK,31.069,-97.830,1008.3,15.6,0.0,-1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.0,,0,0.0,AO2 10197 20156 53003
2016-01-15 23:53:00Z,GRR,42.880,-85.519,NaN,3.0,1.0,3.0,NaN,NaN,0.75,270.0,1.0,600.0,NaN,NaN,5.0,BR,280,5.14444,
2016-01-15 23:56:00Z,GSB,35.330,-77.970,NaN,12.0,0.75,12.0,0.75,1050.0,0.125,450.0,0.375,780.0,NaN,NaN,10.0,-RA,50,3.601108,AO2 RAE2258DZB2258E00RAB05E31RAB38
2016-01-16 00:04:00Z,GSH,41.529,-85.790,NaN,3.9,1.0,2.8,NaN,NaN,1.0,120.0,NaN,NaN,NaN,NaN,2.0,BR,270,4.629996,AO2 CIG 003V007
2016-01-15 23:54:00Z,GSO,36.080,-79.949,NaN,5.0,1.0,4.0,NaN,NaN,0.75,120.0,1.0,570.0,NaN,NaN,2.0,RA BR,350,6.173328,
2016-01-15 23:47:00Z,GSP,34.900,-82.220,NaN,7.0,0.75,7.0,NaN,NaN,0.375,1650.0,0.75,2550.0,NaN,0.0,1.75,BR,230,3.086664,AO2 RAE03
2016-01-15 23:47:00Z,GSP,34.900,-82.220,NaN,7.0,0.75,7.0,NaN,NaN,0.375,1650.0,0.75,2550.0,NaN,0.0,1.75,BR,230,3.086664,AO2 RAE03
2016-01-15 23:58:00Z,GTB,44.049,-75.730,1003.6,-3.2,0.0,-6.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,50,3.601108,AO2 10028 21032 55005
2016-01-15 23:53:00Z,GTF,47.479,-111.370,NaN,-6.0,1.0,-8.0,NaN,NaN,0.125,360.0,1.0,2250.0,NaN,NaN,10.0,,20,2.57222,
2016-01-16 00:50:00Z,GTR,33.450,-88.580,NaN,12.0,0.375,8.0,NaN,NaN,0.375,1800.0,NaN,NaN,NaN,NaN,10.0,,220,2.057776,
2016-01-16 00:15:00Z,GUC,38.529,-106.930,NaN,-7.0,1.0,-9.0,NaN,NaN,0.75,360.0,1.0,1230.0,NaN,NaN,10.0,,0,0.0,AO1
2016-01-16 00:19:00Z,GUP,35.520,-108.779,NaN,0.0,1.0,-3.9,NaN,NaN,0.125,810.0,1.0,1140.0,NaN,0.0,9.0,-SN,280,5.14444,AO2 UPB03E05SNB00E03B05
2016-01-15 23:58:00Z,GUS,40.650,-86.150,998.1,2.0,1.0,1.8,NaN,NaN,1.0,90.0,NaN,NaN,NaN,0.0,3.0,-DZ BR,280,7.71666,AO2A DZB43 60003 10060 20020 52024
2016-01-16 00:13:00Z,GVL,34.319,-83.830,NaN,8.3,1.0,7.8,1.0,720.0,0.75,180.0,0.75,540.0,NaN,NaN,9.0,,270,5.658884,AO2
2016-01-15 23:50:00Z,GVT,33.069,-96.069,NaN,11.0,0.0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2
2016-01-15 23:53:00Z,GWO,33.500,-90.080,NaN,14.0,0.125,9.0,NaN,NaN,0.125,1650.0,NaN,NaN,NaN,NaN,10.0,,240,1.543332,
2016-01-15 23:55:00Z,GWW,35.459,-77.959,NaN,10.9,1.0,10.9,NaN,NaN,0.75,330.0,1.0,540.0,NaN,0.01,10.0,,30,2.057776,AO2 60031 10120 20083
2016-01-16 00:15:00Z,GXY,40.430,-104.629,NaN,-4.0,0.75,-7.0,NaN,NaN,0.75,1440.0,0.75,1650.0,NaN,NaN,10.0,,340,2.057776,AO1
2016-01-15 23:55:00Z,GYB,30.170,-96.980,NaN,14.7,0.0,3.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10195 20147
2016-01-16 00:02:00Z,GYH,34.759,-82.379,NaN,8.0,1.0,7.0,NaN,NaN,1.0,120.0,NaN,NaN,NaN,NaN,3.0,BR,250,3.086664,
2016-01-15 23:55:00Z,GYI,33.720,-96.669,NaN,12.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10155 20119
2016-01-16 00:15:00Z,GYL,44.759,-94.080,NaN,-10.6,0.0,-15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,-99999,NaN,AO2
2016-01-16 00:13:00Z,GZH,31.420,-87.040,NaN,10.6,0.125,9.4,NaN,NaN,0.125,1410.0,NaN,NaN,NaN,NaN,1.75,BR,0,0.0,AO2
2016-01-16 00:15:00Z,HAI,41.959,-85.589,NaN,2.6,1.0,2.2,NaN,NaN,1.0,210.0,NaN,NaN,NaN,NaN,2.5,BR,300,6.687772,AO2
2016-01-15 23:19:00Z,HAO,39.360,-84.519,NaN,5.6,1.0,4.4,NaN,NaN,1.0,420.0,NaN,NaN,NaN,0.01,9.0,-RA,210,2.057776,AO2
2016-01-15 23:55:00Z,HBI,35.650,-79.900,NaN,7.8,1.0,7.8,NaN,NaN,1.0,90.0,NaN,NaN,NaN,0.15,5.0,RA,340,5.14444,AO2 60036 10086 20058
2016-01-15 23:53:00Z,HBR,34.979,-99.050,NaN,9.0,0.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,80,2.057776,
2016-01-16 00:14:00Z,HCD,44.869,-94.379,NaN,-12.8,0.0,-16.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,280,4.629996,AO2
2016-01-16 00:14:00Z,HCO,48.750,-96.940,NaN,-21.0,0.0,-24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,4.115552,AO2
2016-01-15 23:55:00Z,HDC,30.520,-90.419,NaN,18.0,0.0,9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,300,3.086664,AO2
2016-01-15 23:55:00Z,HDE,40.450,-99.330,NaN,0.2,1.0,-3.7,NaN,NaN,1.0,1500.0,NaN,NaN,NaN,NaN,10.0,,80,2.057776,AO2 10035 20001
2016-01-16 00:15:00Z,HDN,40.479,-107.220,NaN,-5.0,1.0,-7.0,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,2.0,,290,5.14444,AO1
2016-01-15 23:51:00Z,HDO,29.350,-99.180,NaN,20.0,0.0,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,280,2.057776,
2016-01-15 23:51:00Z,HEI,46.000,-102.650,NaN,-3.0,1.0,-6.0,1.0,1080.0,0.125,510.0,0.375,750.0,NaN,NaN,10.0,,280,4.629996,AO2
2016-01-15 23:53:00Z,HEY,31.350,-85.669,1005.6,12.8,1.0,10.6,NaN,NaN,1.0,570.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10144 20106 53021 $
2016-01-16 00:15:00Z,HEZ,31.620,-91.300,NaN,16.0,0.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,300,2.057776,AO1
2016-01-15 23:00:00Z,HFD,41.729,-72.650,NaN,5.6,0.375,1.7,NaN,NaN,0.375,660.0,NaN,NaN,NaN,NaN,10.0,,90,2.057776,AO2
2016-01-15 23:56:00Z,HFF,35.029,-79.500,996.6,11.4,0.75,10.9,NaN,NaN,0.75,120.0,NaN,NaN,NaN,0.13,8.0,-SHRA,30,1.543332,AO2 SHRAE46RAB46E53SHRAB53 60032 10122 20082 5703
2016-01-15 23:55:00Z,HHF,35.900,-100.400,NaN,9.0,1.0,-0.9,NaN,NaN,1.0,3600.0,NaN,NaN,NaN,NaN,10.0,,70,2.57222,AO2 10113 20086
2016-01-16 00:39:00Z,HHR,33.919,-118.330,NaN,16.7,0.0,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,HZ,250,3.601108,AO2 TSNO $
2016-01-15 23:12:00Z,HIB,47.380,-92.830,NaN,-15.0,1.0,-17.2,NaN,NaN,0.375,660.0,1.0,3000.0,NaN,NaN,10.0,,310,4.629996,AO2
2016-01-15 23:58:00Z,HIF,41.119,-111.970,1018.0,-1.1,1.0,-2.3,NaN,NaN,1.0,450.0,NaN,NaN,NaN,0.0,3.0,-SN BR,250,1.543332,AO2A 60000 11008 21017 52020
2016-01-15 23:55:00Z,HJH,40.150,-97.589,NaN,-3.5,0.0,-6.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 11015 21035
2016-01-15 23:53:00Z,HLN,46.599,-112.000,NaN,-2.0,0.75,-8.0,NaN,NaN,0.375,1500.0,0.75,3600.0,NaN,NaN,10.0,,290,3.601108,
2016-01-15 23:58:00Z,HLR,31.149,-97.720,1007.8,17.4,0.0,-2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10198 20166 53002
2016-01-15 23:55:00Z,HLX,36.770,-80.819,NaN,3.5,1.0,3.5,NaN,NaN,0.75,60.0,1.0,1500.0,NaN,0.11,2.0,UP,350,2.57222,AO2 60048 10072 20030
2016-01-15 23:58:00Z,HMN,32.849,-106.099,1007.0,11.0,0.75,-7.0,NaN,NaN,0.375,240.0,0.75,4200.0,NaN,NaN,10.0,,280,4.629996,AO2 10119 20096 55010 $
2016-01-15 23:55:00Z,HMZ,40.090,-78.510,NaN,6.4,1.0,-2.0,NaN,NaN,0.75,1950.0,1.0,2700.0,NaN,NaN,10.0,,0,0.0,AO2 10091 20062
2016-01-16 00:15:00Z,HNB,38.250,-86.949,NaN,6.0,1.0,3.0,NaN,NaN,0.75,390.0,1.0,570.0,NaN,NaN,10.0,,310,8.745548,AO1
2016-01-15 23:55:00Z,HNR,41.590,-95.339,NaN,-9.0,0.0,-13.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,350,2.57222,AO2
2016-01-15 23:55:00Z,HNZ,36.360,-78.529,NaN,6.7,0.75,5.6,0.75,1380.0,0.75,480.0,0.75,1080.0,NaN,NaN,10.0,,20,3.086664,AO2 60012 10097 20066
2016-01-15 23:55:00Z,HOE,31.059,-82.769,NaN,15.0,0.0,12.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,290,2.057776,AO2
2016-01-15 23:55:00Z,HON,44.380,-98.220,NaN,-12.0,1.0,-16.0,NaN,NaN,1.0,1140.0,NaN,NaN,NaN,NaN,10.0,,350,4.115552,
2016-01-15 23:58:00Z,HOP,36.669,-87.500,1001.6,8.6,1.0,8.0,1.0,1800.0,0.125,600.0,0.375,750.0,NaN,NaN,10.0,,200,2.057776,AO2 10094 20066 52020
2016-01-15 23:53:00Z,HOT,34.479,-93.099,NaN,12.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,-99999,2.57222,
2016-01-15 23:53:00Z,HOU,29.649,-95.279,NaN,21.0,0.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,1.543332,
2016-01-15 23:56:00Z,HPN,41.069,-73.699,1007.7,6.1,0.0,3.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,90,3.086664,AO2 10078 20056 50009
2016-01-15 23:55:00Z,HQU,33.529,-82.519,NaN,9.6,1.0,9.2,NaN,NaN,0.75,240.0,1.0,330.0,NaN,NaN,10.0,,240,2.057776,AO1 10122 20090
2016-01-15 23:55:00Z,HRJ,35.380,-78.730,NaN,10.3,1.0,10.3,NaN,NaN,1.0,120.0,NaN,NaN,NaN,0.01,10.0,,30,2.057776,AO2 60027 10115 20092
2016-01-15 23:52:00Z,HRL,26.229,-97.650,NaN,21.0,0.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,100,4.629996,
2016-01-15 23:53:00Z,HRO,36.270,-93.150,NaN,4.0,0.0,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,330,2.057776,
2016-01-15 23:47:00Z,HRT,30.430,-86.680,NaN,15.0,0.75,11.0,NaN,NaN,0.75,450.0,NaN,NaN,NaN,NaN,10.0,,300,2.057776,AO2 DZB30E34 BKN V SCT $
2016-01-15 23:55:00Z,HSB,37.819,-88.550,NaN,5.2,1.0,2.1,NaN,NaN,1.0,690.0,NaN,NaN,NaN,NaN,10.0,,310,4.629996,AO2 10107 20052
2016-01-15 23:46:00Z,HSE,35.220,-75.620,NaN,18.0,1.0,17.0,1.0,1110.0,0.375,330.0,0.75,840.0,NaN,0.18,5.0,-RA BR,140,15.947764,AO2 PRESFR TSNO
2016-01-15 23:53:00Z,HSI,40.599,-98.430,NaN,-3.0,0.0,-7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,40,2.057776,
2016-01-15 23:55:00Z,HSP,37.950,-79.830,NaN,3.7,1.0,3.7,NaN,NaN,0.75,90.0,1.0,240.0,NaN,0.19,3.0,RA,150,3.086664,AO2 60038
2016-01-15 23:58:00Z,HST,25.479,-80.379,1010.8,18.3,0.125,17.5,NaN,NaN,0.125,2850.0,NaN,NaN,NaN,NaN,10.0,,230,2.57222,AO2 60092 10234 20181 53006
2016-01-15 23:58:00Z,HST,25.479,-80.379,1010.8,18.3,0.125,17.5,NaN,NaN,0.125,2850.0,NaN,NaN,NaN,NaN,10.0,,230,2.57222,AO2 60092 10234 20181 53006
2016-01-15 23:53:00Z,HSV,34.650,-86.769,NaN,11.0,1.0,9.0,1.0,330.0,0.125,90.0,0.75,180.0,NaN,NaN,8.0,,220,3.086664,
2016-01-16 00:01:00Z,HTL,44.369,-84.680,NaN,1.1,1.0,0.6,NaN,NaN,1.0,90.0,NaN,NaN,NaN,0.0,0.5,-RA FG,0,0.0,AO2
2016-01-15 23:55:00Z,HTO,40.959,-72.250,NaN,5.7,0.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10100 20057
2016-01-15 23:51:00Z,HTS,38.369,-82.550,NaN,6.0,1.0,4.0,NaN,NaN,1.0,1800.0,NaN,NaN,NaN,NaN,10.0,-RA,120,1.543332,
2016-01-15 23:58:00Z,HUA,34.680,-86.680,1003.9,10.0,1.0,9.8,NaN,NaN,1.0,120.0,NaN,NaN,NaN,NaN,10.0,,240,2.57222,AO2 60003 10100 20084 52020
2016-01-15 23:53:00Z,HUL,46.119,-67.800,NaN,-16.0,0.0,-18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,60,1.543332,
2016-01-16 00:15:00Z,HUM,29.569,-90.669,NaN,16.7,0.375,15.5,NaN,NaN,0.375,810.0,NaN,NaN,NaN,NaN,7.0,,240,2.057776,AO2
2016-01-15 23:53:00Z,HVN,41.270,-72.879,NaN,6.0,1.0,4.0,NaN,NaN,1.0,5400.0,NaN,NaN,NaN,NaN,10.0,,100,4.629996,
2016-01-15 23:53:00Z,HVR,48.549,-109.769,NaN,-9.0,1.0,-12.0,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,4.0,-SN BR,80,1.543332,
2016-01-15 23:56:00Z,HWV,40.819,-72.860,1008.5,7.2,0.0,6.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10111 20072 50001 TSNO
2016-01-15 23:56:00Z,HYA,41.669,-70.279,1011.4,5.6,0.0,2.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,110,3.086664,AO2 10056 20039 55005
2016-01-16 00:55:00Z,HYI,29.899,-97.870,NaN,11.0,0.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,90,2.057776,LAST
2016-01-16 00:15:00Z,HYS,38.849,-99.269,NaN,3.0,1.0,-6.0,NaN,NaN,1.0,1500.0,NaN,NaN,NaN,NaN,10.0,,50,3.086664,AO1
2016-01-16 00:14:00Z,HYX,43.430,-83.860,NaN,3.0,1.0,3.0,NaN,NaN,1.0,120.0,NaN,NaN,NaN,NaN,2.0,DZ,200,3.086664,AO2
2016-01-16 00:15:00Z,HZX,46.619,-93.309,NaN,-13.0,0.375,-17.0,NaN,NaN,0.375,3000.0,NaN,NaN,NaN,NaN,10.0,,310,3.601108,AO2
2016-01-15 23:55:00Z,I16,37.599,-81.559,NaN,3.1,1.0,3.1,NaN,NaN,1.0,1500.0,NaN,NaN,NaN,NaN,5.0,BR,-99999,NaN,AO2 10046 20025
2016-01-15 23:58:00Z,IAB,37.619,-97.269,1011.2,3.0,0.0,-3.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,10,5.14444,AO2 10062 20030 52014
2016-01-15 23:52:00Z,IAD,38.950,-77.449,NaN,5.0,1.0,3.0,NaN,NaN,1.0,1500.0,NaN,NaN,NaN,NaN,7.0,-RA,50,2.057776,
2016-01-15 23:53:00Z,IAG,43.099,-78.949,NaN,4.0,1.0,0.0,NaN,NaN,1.0,1140.0,NaN,NaN,NaN,NaN,10.0,-RA,120,2.057776,
2016-01-15 23:53:00Z,IAH,29.969,-95.349,NaN,17.0,0.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-15 23:55:00Z,IBM,41.189,-103.680,NaN,-3.6,1.0,-6.5,NaN,NaN,0.75,2700.0,1.0,3300.0,NaN,NaN,10.0,,280,2.057776,AO2 10000 21036
2016-01-15 23:55:00Z,ICL,40.720,-95.029,NaN,-5.0,0.0,-9.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.04,10.0,,330,5.658884,AO2
2016-01-15 23:08:00Z,ICR,43.389,-99.839,NaN,-5.0,1.0,-7.8,NaN,NaN,1.0,960.0,NaN,NaN,NaN,0.0,1.75,-SN,10,3.086664,AO2
2016-01-15 23:53:00Z,ICT,37.650,-97.430,NaN,3.0,0.375,-3.0,0.375,7500.0,0.125,2700.0,0.375,6000.0,NaN,NaN,10.0,,20,4.629996,
2016-01-16 00:15:00Z,IDI,40.630,-79.099,NaN,8.0,1.0,-4.0,NaN,NaN,0.75,2250.0,1.0,3000.0,NaN,NaN,10.0,,-99999,2.057776,A01
2016-01-16 00:12:00Z,IEN,43.009,-102.510,NaN,-2.8,1.0,-5.6,NaN,NaN,1.0,930.0,NaN,NaN,NaN,0.0,5.0,-SN,10,3.601108,AO2
2016-01-15 23:55:00Z,IER,31.739,-93.099,NaN,15.1,0.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2 10215 20151
2016-01-15 23:55:00Z,IFP,35.099,-114.339,NaN,17.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,360,4.115552,AO2
2016-01-15 23:51:00Z,IGM,35.270,-113.949,NaN,10.0,0.0,-2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,340,8.231104,
2016-01-15 23:55:00Z,IGQ,41.529,-87.529,NaN,0.1,1.0,-0.5,NaN,NaN,1.0,180.0,NaN,NaN,NaN,NaN,3.0,BR,290,4.115552,AO2 60012 10041 20001
2016-01-15 23:56:00Z,IGX,35.939,-79.069,996.4,8.3,1.0,6.7,NaN,NaN,1.0,150.0,NaN,NaN,NaN,0.0,7.0,-RA,40,3.086664,AO2 60016 10089 20061 58038 TSNO
2016-01-15 23:55:00Z,IIB,42.450,-91.949,NaN,-7.0,1.0,-8.0,NaN,NaN,0.75,420.0,1.0,840.0,NaN,NaN,10.0,,310,8.745548,AO2
2016-01-15 23:55:00Z,IIY,33.779,-82.819,NaN,11.0,1.0,11.0,NaN,NaN,1.0,390.0,NaN,NaN,NaN,NaN,10.0,,230,2.057776,AO2
2016-01-15 23:55:00Z,IJX,39.779,-90.230,NaN,-0.1,1.0,-3.5,NaN,NaN,1.0,510.0,NaN,NaN,NaN,NaN,5.0,HZ,290,7.71666,AO2 10005 21001
2016-01-15 23:55:00Z,IKK,41.069,-87.849,NaN,-0.3,1.0,-1.0,NaN,NaN,1.0,120.0,NaN,NaN,NaN,NaN,2.5,BR,280,5.14444,AO2 60007 10043 21007
2016-01-15 23:55:00Z,IKV,41.689,-93.569,NaN,-8.0,0.0,-11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,6.173328,AO2
2016-01-15 23:51:00Z,ILG,39.680,-75.599,NaN,8.0,1.0,3.0,NaN,NaN,1.0,2700.0,NaN,NaN,NaN,NaN,10.0,,210,1.543332,
2016-01-15 23:53:00Z,ILM,34.270,-77.900,NaN,17.0,1.0,15.0,1.0,1950.0,0.75,420.0,0.75,570.0,NaN,NaN,10.0,,210,7.202216,
2016-01-16 00:42:00Z,ILN,39.419,-83.819,NaN,4.4,1.0,3.3,NaN,NaN,1.0,420.0,NaN,NaN,NaN,0.02,6.0,-RA BR,210,4.629996,AO2
2016-01-15 23:53:00Z,IML,40.520,-101.620,NaN,1.0,0.0,-6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,3.086664,
2016-01-15 23:19:00Z,IMT,45.819,-88.120,NaN,-3.9,1.0,-6.7,NaN,NaN,0.75,450.0,1.0,690.0,NaN,NaN,10.0,,350,6.173328,AO2
2016-01-15 23:54:00Z,IND,39.729,-86.269,NaN,5.0,1.0,3.0,NaN,NaN,0.75,210.0,1.0,300.0,NaN,NaN,5.0,-RA BR,270,8.745548,
2016-01-15 23:55:00Z,INJ,32.080,-97.099,NaN,15.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,HZ,0,0.0,AO2 10175 20147
2016-01-15 23:53:00Z,INK,31.780,-103.199,NaN,18.0,0.0,-10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,260,8.745548,
2016-01-15 23:55:00Z,INL,48.569,-93.379,NaN,-17.0,1.0,-19.0,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,10.0,,330,6.173328,
2016-01-15 23:58:00Z,INS,36.580,-115.669,1016.5,11.9,0.0,-3.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,4.629996,AO2 10126 20050 52012
2016-01-15 23:49:00Z,INT,36.130,-80.220,NaN,6.0,1.0,5.0,1.0,1140.0,0.125,120.0,0.75,930.0,NaN,0.22,3.0,+RA BR,350,6.687772,AO2
2016-01-15 23:56:00Z,INW,35.020,-110.730,1015.4,2.2,1.0,1.1,NaN,NaN,0.75,1260.0,1.0,1950.0,NaN,NaN,10.0,,0,0.0,AO2 60006 10072 20022 53018
2016-01-15 23:59:00Z,IOW,41.630,-91.550,NaN,-5.0,1.0,-8.3,NaN,NaN,1.0,450.0,NaN,NaN,NaN,NaN,10.0,,300,7.71666,AO2
2016-01-15 23:55:00Z,IPJ,35.479,-81.160,NaN,6.6,0.75,6.1,0.75,660.0,0.75,180.0,0.75,510.0,NaN,0.07,10.0,-RA,340,2.057776,AO2 60091 10066 20040
2016-01-15 23:53:00Z,IPL,32.830,-115.580,NaN,21.0,0.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,320,4.629996,
2016-01-15 23:54:00Z,IPT,41.250,-76.919,NaN,3.0,1.0,-2.0,NaN,NaN,1.0,4500.0,NaN,NaN,NaN,NaN,10.0,,130,4.115552,
2016-01-15 23:55:00Z,IRK,40.099,-92.550,NaN,-3.0,1.0,-8.0,NaN,NaN,1.0,600.0,NaN,NaN,NaN,NaN,NaN,,320,6.173328,
2016-01-16 00:14:00Z,IRS,41.810,-85.440,NaN,3.1,1.0,2.6,NaN,NaN,1.0,120.0,NaN,NaN,NaN,NaN,7.0,,280,4.115552,AO2
2016-01-15 23:52:00Z,ISN,48.180,-103.629,NaN,-18.0,0.375,-21.0,NaN,NaN,0.125,2850.0,0.375,3600.0,NaN,NaN,10.0,,350,6.173328,
2016-01-15 23:56:00Z,ISP,40.799,-73.099,1007.5,7.2,1.0,5.6,NaN,NaN,1.0,4800.0,NaN,NaN,NaN,NaN,9.0,,130,3.086664,AO2 10106 20072 50003
2016-01-16 00:15:00Z,ISQ,45.970,-86.169,NaN,-6.3,1.0,-7.7,NaN,NaN,0.75,420.0,1.0,540.0,NaN,NaN,10.0,,360,3.086664,AO2
2016-01-16 00:15:00Z,IWD,46.529,-90.129,NaN,-5.0,1.0,-7.0,NaN,NaN,0.75,390.0,1.0,630.0,NaN,NaN,10.0,,40,2.57222,AO1
2016-01-16 00:17:00Z,IWI,43.950,-69.709,NaN,-2.8,1.0,-7.8,NaN,NaN,0.75,660.0,1.0,960.0,NaN,NaN,10.0,,0,0.0,AO2
2016-01-15 23:51:00Z,JAC,43.599,-110.730,NaN,-6.0,0.75,-11.0,NaN,NaN,0.75,1500.0,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-15 23:54:00Z,JAN,32.319,-90.080,NaN,14.0,0.75,8.0,NaN,NaN,0.75,1350.0,NaN,NaN,NaN,NaN,10.0,,270,1.543332,
2016-01-15 23:55:00Z,JAS,30.889,-94.029,NaN,14.3,0.0,6.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,AO2
2016-01-15 23:56:00Z,JAX,30.500,-81.699,1005.2,17.2,0.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,290,3.086664,AO2 10233 20167 53030
2016-01-15 23:53:00Z,JBR,35.830,-90.650,NaN,9.0,0.0,2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,310,7.71666,
2016-01-15 23:51:00Z,JCT,30.500,-99.769,NaN,18.0,0.0,-7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,,0,0.0,
2016-01-15 23:48:00Z,JDN,47.330,-106.930,1017.3,-8.3,NaN,-10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01,NaN,,10,8.231104,AO1 60005 11006 21083 53039
2016-01-15 23:00:00Z,JER,42.729,-114.449,NaN,-0.6,0.75,-2.8,0.75,2400.0,0.375,210.0,0.375,510.0,NaN,NaN,10.0,,240,8.231104,AO2
2016-01-15 23:51:00Z,JFK,40.650,-73.779,NaN,9.0,1.0,6.0,NaN,NaN,1.0,4800.0,NaN,NaN,NaN,NaN,10.0,,170,4.115552,
2016-01-15 23:55:00Z,JGG,37.229,-76.720,NaN,8.0,0.75,7.0,NaN,NaN,0.75,3300.0,NaN,NaN,NaN,NaN,10.0,,50,2.57222,AO1
